text,component,f4-audit,f4-auth,f4-camel,f4-core,f4-import-export,f4-java-client,f4-jmeter,f4-ldp,f4-message-consumer,f4-oaiprovider,f4-ontology,f4-transform,f4-vagrant,f4-webapp-plus,legacy - FeSL,legacy - Fedora,legacy - GSearch,legacy - OAIProvider,legacy - OSGi,legacy - Trippi,legacy - community extensions,legacy - java-client
"Refactoring to Support More Fully-Modularized External Content Manager https://fedora-commons.org/confluence/display/DEV/mail/11503765  > [...] As it stands in 3.1, the ValidationUtility class has a > hard-coded rejection of file urls, and the DisseminationService class > fetches external content via it's own WebClient (rather than using the > ExternalContentManager).  These two quirks prevent (as far as I can > tell) an ExternalContentManager module from making non-http content > available as datastreams.   > Would it be reasonable to split FCREPO-453 into 2 issues, so that the > changes allowing an ExternalContentManager module to use non-http urls > were separated from the actual implementation of such a module?   So, just to make sure, the basic strategy you're thinking of is:   First, refactor so that all datastream access (for content stored outside fedora's control) goes consistently through ExternalContentManager.  This includes all runtime access to ""R"" and ""E"" datastreams, as well as ""M"" datastreams when they are ingested by reference.   Next, add file:// (and potentially other) resolutions to an impl of ExternalContentManager (why not DefaultExternalContentManager?), with adequate administrative control over which dirs on the local machine can be loaded from when the URL happens to be a file:/// one. ",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"References to in-fedora resources don't work properly in alternate app server contexts General, portable, ""relative"" links to in-fedora content were previously handled by variable substitution.  e.g. in a redirect datastream or WSDL text body ""http://local.fedora.server/fedora/risearch"" would be translated at runtime or at serialization time (depending on context) to ""http://localhost:8080/fedora/risearch"", and vice versa.  Now, with repository app server context (e.g. the '/fedora' part) a configurable option, the existing substitution mechanism breaks down.  Since it does NOT substitute local app server context, the app server context will remain an assumption hard-coded in the object and links will fail if the object is ingested into a repository with a different app server context.  That is to say, if an object contains ""http://local.fedora.server/fedora/risearch"", and is ingested into a repository that has app server context ""fedora32"", the resulting URL as dereferenced at runtime will be   ""http://localhost:8080/fedora/risearch"", which is WRONG.  It should be ""http://localhost:8080/fedora32/risearch.    This can be addressed by a) introducing a variable substitution for context only, as in ""http://local.fedora.server/local.fedora.context/risearch"" or b) abandoning explicit variable substitution, and adopt relative or absolute path conventions.  In the case of (b) suggested conventions as discussed at a recent committers meeting (http://fedora-commons.org/confluence/x/w4mv) are    - absolute paths are interpreted as belonging to the same server and port as the fedora instance (equivalent to current local.fedora.server substitution).  i.e. (""/saxon/transform?x=y"" might translate to ""http://localhost:8080/saxon/transform?x=y)   - relative paths are interpreted as belonging to the fedora app server context.  i.e. (""risearch?x=y"" might translate to ""http://localhost:8080/fedora32/risearch?x=y)  CAVEAT The general consensus was to go with (b), path conventions.  However, either (a) or (b)  presents a compatibility problem with previous versions of Fedora, in that objects exported and complying with (a) or (b) conventions will be broken if exported and ingested into any earlier Fedora version.  The reason for this is that earlier fedora versions would not support either expansion scheme, and would not be able to interpret the URLs appropriately.  At present, there doesn't seem to be a good way to support differing app server contexts and link expansion without breaking compatibility.  ",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Implement relative-path solution to deployment-independantlinks Implementing solution (b) from FCREPO-486.  Will adopt relative-path conventions to signify URLs that point within the fedora app server context, or outside it (but on the same server/port).  Will use following conventions: absolute path = same server port, but NOT in app server context relative path = in app server context  Notes: - This solution will, at a minimum,  affect WSDL interpretation, object translation, and validation. - relative URLs were previously NOT allowed in referenced content datastreams.  This will force exported foxml using the relative-path conventions to be INCOMPATIBLE with previous fedora versions. ",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"SPARQL queries with filter condition on xml:lang don't work The following sparql query uses a filter to select all the objects having the dc:title expressed in italian (""it"") language:  select ?o ?t from <#ri>  where {?o <dc:title> ?t . filter( langMatches( lang(?t), ""it"") )}  The query executed by http://localhost:8080/fedora/risearch returns 0 results, while the same query without the filter condition gives the following results: (note: there are several nodes with xml:lang = 'it')  <sparql xmlns=""http://www.w3.org/2001/sw/DataAccess/rf1/result"">   <head>     <variable name=""o""/>     <variable name=""t""/>   </head>   <results>     <result>       <o uri=""info:fedora/shoah:45651""/>       <t xml:lang=""it"">Intervista a Aldo Isaia Zargani, Rome - Italy</t>     </result>     <result>       <o uri=""info:fedora/shoah:41732""/>       <t xml:lang=""en"">Interview with Miezyslaw Rudnicki, Rome - Italy</t>     </result>     <result>       <o uri=""info:fedora/shoah:24954""/>       <t xml:lang=""en"">Interview with Leo Lev Zelikowski, Montreal - Canada</t>     </result>     <result>       <o uri=""info:fedora/shoah:44169""/>       <t xml:lang=""it"">Intervista a Franco Bemporad, Florence - Italy</t>     </result>    [CUT]  Which is the correct way to filter on xml:lang with sparql/Mulgara in Fedora 3.1?",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Consistent Exception Handling Exception handling practices need to be defined and applied consistently to the codebase.  Look at ""Effective Java Exceptions"" as an example.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"WSDL Discrepencies There is a discrepancy between the wsdl generated by fedora, and the wsdl generated by axis. i.e. http://host/fedora/services/access?wsdl and http://host/fedora/wsdl?api=API-A.  Why is that? Is this actually a bug or by design. There really isn't much documentation on consumption of the services as well, so maybe that would help.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"APIA Consumption Error (SOAP Error) with .NET, invoking FieldSearch Using the wsdl at: http://host/fedora/services/access?wsdl, and using FieldSearchQuery.conditions and Condition.@operator, property, and value combinations, the service returns ""org.xml.sax.SAXException: Found character data inside an array element while deserializing.""  This may be an issue with the WSDL or it may be an issue with how .NET is creating the proxy class, but either way, it doesn't work.   --------  Code:  FedoraAPIAService a = new FedoraAPIAService(); FieldSearchQuery fsq = new FieldSearchQuery();  Condition c = new Condition(); c.@operator = ComparisonOperator.has; c.property = ""subject""; c.value = ""*"";  fsq.conditions = new Condition[] { c };  string[] sr = { ""pid"", ""title"", ""subject"" };  FieldSearchResult fsr = a.findObjects(sr, ""50"", fsq);  --------  When using ""terms"" it doesn't work either. Also, if I use the fedora generated WSDL, .terms and .conditions doesn't exist. There is just a .Items property.  When I pass a condition object to this, the proxy throws an in appropriate type exception.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"fedora-export.sh fails when selecting 'archive' as the context with the two FOXML formats login-bryan:; fedora-export.sh fedora.icpsr.umich.edu:80 fedoraAdmin XXXXXXXX icpsr-test:study8475 info:fedora/fedora-system:FOXML-1.1 public . http Starting Fedora Exporter... Exporting icpsr-test:study8475 to ./icpsr-test_study8475.xml Exported icpsr-test:study8475  Works just fine.  login-bryan:; fedora-export.sh fedora.icpsr.umich.edu:80 fedoraAdmin XXXXXXXX icpsr-test:study8475 info:fedora/fedora-system:FOXML-1.1 archive . http Starting Fedora Exporter... Exporting icpsr-test:study8475 to ./icpsr-test_study8475.xml [Fatal Error] :427:3: The element type ""foxml:datastreamVersion"" must be terminated by the matching end-tag ""</foxml:datastreamVersion>"". ERROR: org.xml.sax.SAXParseException : The element type ""foxml:datastreamVersion"" must be terminated by the matching end-tag ""</foxml:datastreamVersion>"". Exported icpsr-test:study8475  Fails with FOXML-1.0 too.  If I use the METS or ATOM formats, everything works OK.  The object is here:  http://fedora.icpsr.umich.edu/fedora/get/icpsr-test:study8475 ",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Allow DC, RELS-EXT, etc, to be Managed Content At the moment, all special datastreams for Fedora are assumed to be inline XML.  But it shouldn't matter to Fedora whether they're inline or managed.  In particular, if they're allowed to be managed content, memory requirements can be drastically reduced in situations where many revisions to such datastreams exist within an object.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Migrate Fedora's Builds to Maven Use m2 instead of ant.  Initial scope is for the repository distribution.  Services can come afterward.  Notes from initial discussion: http://fedora-commons.org/confluence/x/Joiv,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FieldSearch query connections held unnecessarily, leading to connection pool exhaustion While using Fedora Administrator and after performing lots of operations on objects (i.e. viewing, updating, purging...) the client hangs up and the progress bar shows ""Find Objects..."".   After calling netstat on the server, the list shows 100 sockets in CLOSE_WAIT state. [100 - default value of 'maxActive' instances in the connection pool] ...lines... 89  tcp        1      0 ::ffff:127.0.0.1:43562      ::ffff:127.0.0.1:3306       CLOSE_WAIT  ...lines... Mysql server (in this case) shows no open connections, so the problem occurs on the application side as the number of maximum active connections have been reached .  The same thing happens while using external Tomcat, Jetty and JBoss instead of included tomcat.  Furthermore, the connections become hanged regardless of the database (tested MySql, McKoi from fedora3.1 distribution and Derby from 3.2).  The problem came out during a writing of a java connection client to the repository with the usage of FedoraAPIA and FedoraAPIM from the FedoraClient class.   Increasing the maximum number of active instances in pool (for instance up to 3000) will not solve this problem, as a scenario causing this bug to come up can be easily found (e.g. lots parallel client calls).",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Allow the REST API to stream datastreams directly into the backend store Based on the current implementation of the Management interface, the REST API must push datastreams into a temporary file before calling addDatastream or modifyDatastream. If, instead, the Management interface provided a way to pass the stream directly, the file could be stored into the final storage location directly, eliminating the need for an extra store and retrieve step. This would be of great benefit to those needing to do bulk loading activities.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Permgen grows when Fedora deployed/undeployed w/o restarting Tomcat Reported by Graham Triggs:  When repeatedly deploying/undeploying the Fedora webapp (without restarting Tomcat), the JVM permgen size continues to grow.  This can lead to an eventual out-of-memory condition.  This is caused by a failure of classes to be unloaded.  Graham has seen this before, and has dealt with it by using a ""cleanup context listener"" that gets invoked at shutdown time.  Part of this is due to JDBC drivers not being automatically unregistered when the webapp is stopped (this is what the attached java file deals with).  Part also appears to be caused by a JAXP DocumentBuilderImpl reference that is being held by a ThreadLocal.  This reference hasn't been tracked down fully yet.  While investigating this issue, Graham came across a flaw in the shutdown code that can prevent clean shutdown if ManagementModule doesn't shut down properly:  ""...during the shutdown code, the ManagementModule hadn't been fully initialised, so it was then throwing an exception during shutdown (not an MSE), so all the remaining modules never had their shutdown code called (and so the Thread wasn't stopped, and Tomcat couldn't stop).  The local fix is to add a null check to ManagementModule's shutdown procedure:      public void shutdownModule() throws ModuleShutdownException {         if (invocationHandlers != null) {             for (AbstractInvocationHandler h : invocationHandlers) {                 h.close();             }         }     }  Thus preventing an NPE that can occur. Although the shutdown method in Server should probably be more defensive and catch Throwables (not just MSEs) to ensure that all remaining modules are at least attempted to be cleaned up.""",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Content disposition header for filename.extension downloads of datastreams Suggested by Matt Zumwalt at OR09:  To allow people to use a preferred filename and extension when downloading datastreams from Fedora, the REST API should provide a Content-Disposition HTTP header that includes the preferred filename and extension.  The filename can come from the datastream label, if provided.  The extension can either come from the datastream label (if provided), or a mime-type-to-extension map that's configurable on the server.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
