text,component,f4-audit,f4-auth,f4-camel,f4-core,f4-import-export,f4-java-client,f4-jmeter,f4-ldp,f4-message-consumer,f4-oaiprovider,f4-ontology,f4-transform,f4-vagrant,f4-webapp-plus,legacy - FeSL,legacy - Fedora,legacy - GSearch,legacy - OAIProvider,legacy - OSGi,legacy - Trippi,legacy - community extensions,legacy - java-client
Adding a datastream fails with RC=503 When I adds a big datastream (3.1 Gb) of type 'M' using the administrator utility shows the following error after some minutes:   (503) Service Temporarily Unavailable  Seems a problem due to a timeout. I tried to changed and recompiled the timeout values located in files APIxStubFactory.java and FedoraAPIxServiceLocator but this don't work.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
XSLT2 Support (Update Saxon) Provide XSLT2 support. This is essentially updating the very old Saxon 6.x library w/ Saxon 9,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Export Objects as a ZIP Archive In addition to the various export contexts defined in DOTranslationUtility (INTERNAL, MIGRATE, PUBLIC, ARCHIVE), add support for a new export context (ZARCHIVE) that creates a ZIP archive of an object, with all inline and managed datastreams as individual files in the archive.  Use Atom as the initial, proof-of-concept, manifest format.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Error validating checksum when adding/updating M datastreams This error was reported by Nishen Naidoo (nishen@melcoe.mq.edu.au). His original email and test code are included as attachments.  When calling addDatastream() or modifyDatastreamByReference() for a managed datastream, if valid checksumType and checksum parameters are included with the call the following error results:  ""fedora.server.errors.ValidationException: Checksum Mismatch: ExceptionReadingStream""  The reason for the exception is that the Datastream.computeChecksum() call attempts to get the content stream by reading it from LLStore (see DatastreamManagedContent.getContentStream()), but the datastream is not actually written to LLStore until the final commit.  The question this raises is: Which comes first, the commit or the checksum check? If the checksum check needs to happen first the content stream needs to be read earlier so that the checksum computation can happen. If the commit comes first, then the commit may need to be backed out if the checksum check fails.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"SCORM packages with Fedora Hello, I am a scolarship holder in Spain that have to learn some things about the Fedora repository. Specifically, the question is:   Is there a way to use SCORM packages with that repository? I've tried to import the XMLs generated by Reload Editor and it doesn't work. Will it be a feature in the upcoming versions?  Thanks for your time,  Mike",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Define and index internal datastream relations ( RELS-INT ) This idea has been stewing for quite some time.  However, it did not make the 3.0 cut in the interest of time.  People continue to ask for this, or something like it.  See Ben O'Steen's recent blog post  http://oxfordrepo.blogspot.com/2008/05/internal-object-relationships-in.html  This needs to be nailed down and implemented.  The basic idea is a datastream where relationships emanating from datastreams can be asserted in a Fedora-recognized way.  We talked at one time on the developer's list about the difference between RELS-INT and just relaxing RELS-EXT to allow for datastream assertions.  No formal decision was made on this.  That's where it stands.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"GSearch: configvalues misconfigures repository.properties When I run ""ant -f configvalues.xml configOnWebServer"" to configure the Lucene Demo, I get a repository.properties that has SOAPHOSTPORT as the hostname / portnumber, instead of localhost:8080.  Delving into the configvalues.xml file and comparing it against the repository.properties template, the problem seems to be that configvalues.xml is substituting the host/port string for FEDORASOAP instead of SOAPHOSTPORT. It is also trying to substitute the fedora user and password, but they are hardwired in the template.",legacy - GSearch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"GSearch: shell scripts have DOS end-of-lines The scripts client/run{REST,SOAP}Client.sh in the fedoragsearch.war file have DOS end-of-lines. This gives /bin/sh major indigestion.  The same problem applies to the test shell scripts, and probably to others as well.  I expect that the root cause is that the files have incorrect (or missing) SVN properties.  Shell scripts should have ""svn:eol-style"" set to ""LF"" and ""svn:executable"" set to ""*"".  (Batch files should have ""svn:eol-style"" set to ""CRLF"")",legacy - GSearch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"GSearch: misconfigured XSLTs in demo config I found this problem in config/rest XSLTs for the ""demoOnLucene"" demo, but it may be more widespread.  After running the ant configuration process, the XSLTs in  the config/rest directory contains a demoCommon.xslt.  However, the other XSLTs in that directory still ""include"" the original version of demoCommon.xslt in the configDemoOnLucene/rest directory.  So if you try to tweak the config/rest/demoCommon.xslt file, it has no effect.",legacy - GSearch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"GSearch: XSLT includes with relative URIs don't work ... at least, they don't work for the config/rest/*.xslt files.  I think the root of the problem is in the GTransformer class.  It looks to me like most calls to getTransformer end up passing in a null URI resolver rather than a resolver that knows how to resolve relative URIs.  Whatever the reason, having to specify absolute pathnames   in xsl:include directives is messy and introduces unwanted deployment problems.",legacy - GSearch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Update and Repackage the Demo SOAP Client The demo SOAP client (documented in src/java/fedora/soapclient) needs to be: 1) Updated in order to be current with the latest version of the server. 2) Repackaged so that it is distributed separately from the server.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"xml:lang attribute dropped from DC datastream As reported on the dev list, if a dc element in the DC datastream contains an xml:lang attribute (e.g. ""<dc:subject xml:lang=""da"">Tidsinterval</dc:subject>""), the xml:lang attribute is dropped during ingest.  Additionally, the xml:lang attribute is not dropped if the DC datastream is added via addDatastream.  This was reported against 3.0b1, but I believe this affects all versions of Fedora.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"API-A fails to unescape first colon in URL Reported by Ross against 3.0b1 Apr 2, 2008.  The problem also exists in maintenance-2.2.  Our library is overhauling our web site and web site tools and one of the new web page editor tools is called Contribute from Adobe. We ran into a problem where people were using Contribute to cut/paste citation URLs that were referencing Fedora dissemination requests. Contribute takes URLs that look like:  http://repo.lib.virginia.edu:18080/fedora/get/uva-lib:32653/uva-lib-bdef:100/getFullView  and properly escapes special characters like the colon so the URL is rewritten as:  http://repo.lib.virginia.edu:18080/fedora/get/uva-lib%3A32653/uva-lib-bdef%3A100/getFullView  Problem is, Fedora cannot handle the rewritten URL. The bug is in the request URL parsing section of FedoraAccessServlet where it is looking for a colon(:) character but fails to URLDecode the string before it does the lookup. The result is that %3A does not match colon(:) when parsing the bdef pid section of the URL so the conditional incorrectly fails.  There are two places in code where:                 if (URIArray[6].indexOf("":"") == -1) {  should instead be                  if (URLDecoder.decode(URIArray[6], ""UTF-8"").indexOf("":"") == -1) {",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Inconsistent use of none vs. DISABLED for ds checksums The serializers/deserializers inconsistently use the strings ""none"" and ""DISABLED"" for checksum and checksumType on datastreams.  This can cause schema validity errors when ingesting in one format and exporting in another.  Fixing this issue should at a minimum consistently use these attributes in the code.",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Create a Wiki Version of the Fedora 2.2 Document Set None,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Create a Wiki Version of the Fedora 3.0 Document Set Convert to using the Wiki as the living Fedora document set for 3.0 and subsequent releases.,legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Concurrent mod exception when sending many uploads to server On Thu, Jul 10, 2008 at 5:37 AM, Antony Corfield [awc] <awc@aber.ac.uk> wrote: > Hi, I've been running some tests depositing zip files using SWORD. When I hit the server with 50 concurrent threads (unlikely in reality!) I get the following error in the fedora code. > > java.util.ConcurrentModificationException >        at java.util.Hashtable$Enumerator.next(Hashtable.java:1031) >        at fedora.server.management.DefaultManagement.putTempStream(DefaultManagement.java:1395) >        at fedora.server.management.UploadServlet.saveAndGetId(UploadServlet.java:149) >        at fedora.server.management.UploadServlet.doPost(UploadServlet.java:99) > > > Here's a simple patch (Fedora 3.0b1) for fedora.server.management.UploadServlet that fixes this problem. > Same problem in Fedora 2.2.1 and other versions I guess. > > > > > Index: C:/Users/awc/eclipse/fedora_release-3.0b1/src/java/fedora/server/management/UploadServlet.java > =================================================================== > --- C:/Users/awc/eclipse/fedora_release-3.0b1/src/java/fedora/server/management/UploadServlet.java      (revision 6592) > +++ C:/Users/awc/eclipse/fedora_release-3.0b1/src/java/fedora/server/management/UploadServlet.java      (working copy) > @@ -129,8 +129,10 @@ >     } > >     private String saveAndGetId(Context context, FilePart filePart) > -               throws ServerException, IOException { > -               return s_management.putTempStream(context, filePart.getInputStream()); > +               throws ServerException, IOException { > +       synchronized (s_management) { > +               return s_management.putTempStream(context, filePart.getInputStream()); > +       } >        }",legacy - Fedora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
